,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
6248,When she got it though she regretted it.,0,0,1,0,1,1,1,0
6249,Her parents ended up being right.,0,1,0,1,1,1,0,0
6250,Tara was watching a TV show on the internet.,0,0,0,0,0,0,0,0
6251,She hated watching advertisements in the show.,0,0,0,0,0,1,1,1
6252,She purchased a premium account on the website.,1,1,0,0,0,0,0,1
6253,She was happy she did not get ads anymore.,1,0,0,1,0,0,0,0
6254,She watched her favorite TV show the entire afternoon.,1,0,0,0,0,0,0,1
6255,Terrell considered himself to be a good thief.,1,0,0,0,0,0,0,0
6256,He could get what he wanted from stores like Wal-Mart and not pay.,0,1,0,1,0,0,0,1
6257,He'd take his daughter along and she would watch him steal.,1,1,1,1,1,1,1,1
6258,One day he caught her stealing a pack of gum from a store.,0,0,1,1,1,1,0,0
6259,He knew then that he had to stop stealing and do right.,0,0,1,1,0,1,0,1
6260,I had to build a catapult for high school.,0,0,0,0,0,0,0,0
6261,It was a wooden frame.,1,0,0,1,0,0,0,0
6262,It had springs.,1,1,0,1,0,0,0,1
6263,It propelled a rubber ball.,0,0,0,0,0,0,0,0
6264,I had to hit a target.,0,0,1,0,0,0,0,1
6265,Denis was helping calm his daughter's nerve.,1,1,0,0,0,0,0,1
6266,She doesn't like going to the doctor.,0,0,1,0,1,1,1,1
6267,Denis promised his daughter that she was the bravest kid.,1,1,0,0,0,0,0,1
6268,"When she came out, she had a triumphant grin.",1,1,0,1,0,0,0,0
6269,She didn't cry once.,1,1,0,0,0,0,0,1
6270,Sabrina wants to be internet famous.,0,1,0,0,0,0,0,1
6271,She films herself and puts it on the internet daily.,1,1,1,0,0,0,0,1
6272,"One day, she discovered she had become very popular.",1,1,0,1,0,0,0,1
6273,She could no longer go to the store without being recognized.,1,0,1,1,1,0,0,1
6274,Sabrina regrets becoming famous.,0,0,1,1,1,1,1,1
6275,Brock loves cars.,1,1,0,0,0,0,0,1
6276,He fixes his friends cars when they have problems.,1,1,0,0,0,0,0,0
6277,All of his friends agree that he is great with cars.,1,1,0,0,0,0,0,0
6278,Brock decided to start an auto repair business.,1,1,1,0,0,0,0,1
6279,Brock now has the best auto repair business in town.,1,1,0,0,0,0,0,0
6280,My brother bought a salamander from the pet store.,1,0,0,0,0,0,0,0
6281,We were playing with it in his bedroom.,1,0,0,0,0,0,0,1
6282,We filled the moat of his castle greyskull up with water.,1,1,0,1,0,0,0,1
6283,We put the salamander in the water.,1,1,0,0,0,0,0,1
6284,"It acted strangely, freaked out and died suddenly.",0,0,0,1,1,0,0,0
6285,Brad robbed a bank with a gun.,0,0,1,0,1,1,1,1
6286,He fled with the money quickly.,0,0,1,0,0,0,0,0
6287,But he had accidentally left fingerprints on the door!,0,0,1,1,1,1,1,1
6288,The police scanned the prints and tracked him down.,0,0,1,1,1,1,1,0
6289,Brad was arrested for the crime and sent to jail.,1,1,1,1,1,0,0,1
6290,Vinny's hair was getting too long.,0,0,0,0,0,0,0,0
6291,His hair grew really fast and he needed a haircut every month.,0,0,0,0,0,0,0,0
6292,His mom made an appointment with the barber for next week.,1,1,0,0,0,0,0,1
6293,They went in to the barber and had to wait for 10 minutes.,0,0,0,0,0,0,1,1
6294,"When the barber was finished, Vinny looked handsome.",1,1,0,0,0,0,0,1
6295,Kelsey packed a lunch for the field trip.,1,0,0,0,0,0,0,1
6296,"When they got to the museum, she realized she forgot her drink.",0,0,0,0,1,1,1,0
6297,Kelsey asked her friend if she had a drink.,0,0,0,0,0,0,0,0
6298,Her friend had brought extras.,1,1,0,1,0,0,0,1
6299,She shared with her friend.,1,1,0,1,0,0,0,1
6300,My grandmother bought us a ping pong table.,0,0,0,0,0,0,0,0
6301,We put it in the garage sometimes.,1,0,0,0,0,0,0,1
6302,One day it was missing.,0,0,0,0,0,0,0,0
6303,My step dad threw it away.,0,0,0,0,0,1,1,0
6304,He did not think we used it.,0,0,0,1,1,0,0,0
6305,Lori's class was supposed to be dissecting frogs.,0,0,0,0,0,0,0,0
6306,Lori and several others expressed outrage at the idea.,0,0,0,0,0,1,1,0
6307,Lori's teacher said anyone who refused would fail the class.,0,0,1,1,0,1,1,0
6308,Lori considered the importance of grades versus principles.,0,0,0,0,1,1,1,0
6309,She picked up a knife and started dissecting the frog.,0,0,1,0,0,1,0,0
6310,John wanted to play something new and different.,1,0,0,0,0,0,0,0
6311,A worker recommended a game to him.,1,1,0,0,0,0,0,1
6312,John bought it and tried it out.,1,1,0,1,0,0,0,1
6313,He played it for a few hours but never got into it.,0,0,0,0,0,0,0,0
6314,He never took that employees advice again.,0,0,0,1,0,0,0,0
6315,Jim was walking home from the bar late at night.,0,0,0,0,0,0,0,0
6316,Suddenly a strange man approached him.,0,0,1,1,0,0,0,1
6317,The man demanded all of Jim's money.,0,0,1,1,1,1,1,1
6318,"Jim, terrified, handed over his wallet.",0,0,1,1,0,0,0,0
6319,The stranger got away with all his ID and almost $200 in cash!,0,0,1,1,1,1,1,1
6320,Amber was excited for her upcoming high school prom,1,1,0,0,0,0,0,1
6321,"However she did not have a boy to go with, she was sad",0,0,0,0,1,0,0,0
6322,She knew a boy named Robert who also had nobody to go with,1,0,0,0,0,0,0,1
6323,"She was shy, but approached Robert anyway about going",1,1,1,0,0,0,0,1
6324,"Robert said yes, and they had a merry time",1,1,0,0,0,0,0,1
6325,Cora wanted to get a new dress.,1,0,0,0,0,0,0,1
6326,She had awful taste in dresses.,0,0,0,0,0,0,0,1
6327,Cora called her friend Maya.,1,1,0,0,0,0,0,1
6328,The girls went shopping.,1,1,0,0,0,0,0,1
6329,They found the perfect dress.,1,1,0,1,0,0,0,1
6330,Yolanda was filthy.,0,0,0,1,1,1,0,1
6331,She couldn't wait to take a bath.,0,0,1,1,1,1,1,1
6332,She filled up the tub.,1,1,0,0,0,1,0,1
6333,She added some bubbles.,1,1,0,0,0,0,0,1
6334,"As she slipped in, she smiled and took a deep breath.",1,1,1,1,0,0,0,1
6335,The man tried on a fake mustache.,1,0,0,1,0,0,0,1
6336,He snuck up behind his wife.,1,0,0,0,0,0,0,1
6337,He spoke to her in a deep voice.,1,0,0,0,0,0,0,1
6338,His wife turned around.,1,0,0,0,0,0,0,1
6339,She jumped back in surprise at the mustache.,0,0,0,0,0,0,0,0
6340,Trayvon was a teenager and considered a good kid.,1,1,0,0,0,0,0,0
6341,"One evening, in Florida, he purchased candy from a Seven Eleven store.",1,1,0,0,0,0,0,1
6342,A volunteer security guard stopped Trayvon while walking home.,0,0,1,1,0,0,1,1
6343,The security guard accused Trayvon of robbing houses in the area.,0,0,1,1,1,1,1,1
6344,Trayvon tried to walk away and the security guard shot him.,0,0,1,1,1,1,1,0
6345,The men had a contest.,1,1,1,1,0,0,0,1
6346,One of the men was not very smart.,0,0,1,0,0,0,0,1
6347,He did not do well in the contest.,0,0,1,1,1,1,0,1
6348,He felt that he had been cheated.,0,0,1,1,1,1,1,0
6349,He resorted to violence.,0,0,1,0,0,1,1,0
6350,Kim was excited for the snow.,1,1,0,1,0,0,0,1
6351,She knew that if there was enough she would have the day off school.,1,0,0,0,0,0,0,1
6352,When she woke up in the morning everything was covered in white.,1,0,0,1,0,0,0,0
6353,She checked online and all the schools around her were closed.,1,1,0,1,0,0,0,1
6354,She was excited to have the entire day to play.,1,0,0,0,0,0,0,1
6355,Drew took his plate out of the microwave.,1,0,1,0,0,0,0,1
6356,He was trying to hold it.,0,0,1,0,0,0,0,1
6357,"Since the plate was hot, it quickly dropped from his hand.",0,0,1,1,1,1,1,0
6358,It fell on the floor and broke.,0,0,1,1,1,1,0,1
6359,His soup covered the entire floor.,0,0,0,1,1,0,1,0
6360,Mark was riding his bike without knee pads.,0,0,0,0,0,0,0,0
6361,His mom said he needed to wear them.,0,0,0,0,0,0,0,1
6362,"Mark didn't listen, and went down the big hill.",0,0,1,0,0,0,1,1
6363,"He ended up losing control, and fell.",0,0,1,1,1,0,1,1
6364,"He went home and his mom saw his knees, but helped him heal.",0,1,1,1,1,0,0,1
6365,Tom had lost quite a bit of weight.,1,0,0,1,0,0,0,1
6366,He thought about what he could do with his ill-fitting clothes.,1,0,0,0,0,0,0,1
6367,Tom called a local donation center.,1,1,0,0,0,0,0,1
6368,They said they'd love to take his clothing.,1,1,0,0,0,0,0,1
6369,Tom donated all of his big-sized clothes to the donation center.,1,1,0,0,0,0,0,1
6370,"Bill was an inventor, but he wasn't having much luck.",0,0,0,0,1,1,0,1
6371,He had been trying for days to come up with some new and different.,0,0,1,1,1,1,1,1
6372,"Then one day, inspiration hit him!",1,0,0,0,0,0,0,0
6373,He invented a device that would allow people to see through walls!,1,1,0,0,0,0,0,1
6374,"He decided to call it, a window!",1,0,0,1,0,0,0,1
6375,Linet was a tough girl.,0,0,0,0,0,0,0,1
6376,She was not afraid of anyone or anything.,1,1,0,0,0,0,0,0
6377,One day a boy decided to pick on Linet.,0,0,0,1,0,1,1,0
6378,He thought she wasn't going to be able to defend herself.,1,1,0,0,0,0,1,1
6379,Linet left the boy with a black eye and bruised leg.,1,0,1,1,1,1,1,1
6380,Samantha was playing in the snow the night before.,1,1,0,0,0,0,0,1
6381,Her clothes got all wet and she forgot to change.,0,0,1,0,1,1,1,1
6382,She felt really cold when she got in the house.,0,0,0,0,0,1,0,1
6383,She started sneezing and coughing.,0,0,1,0,1,0,0,1
6384,She had to stay in bed and miss school the very next day.,0,0,1,1,1,1,1,1
6385,Gary was looking for a new laptop.,1,0,0,1,0,0,0,1
6386,"Gary needed the laptop to be light, fast, and efficient.",1,0,0,0,0,0,0,1
6387,"After researching, Gary decided he would purchase a Mac Air.",1,1,0,0,0,0,0,1
6388,"After purchasing, Gary quickly realized he made the wrong decision.",0,0,0,0,1,1,1,0
6389,Gary was not pleased with the operation of his new laptop at all.,0,0,0,1,1,1,1,0
6390,I thought Sally how to make a paper plane.,1,0,0,0,0,0,0,1
6391,She practiced for hours.,1,0,0,0,0,0,0,1
6392,She can make paper planes better than I can now.,1,1,0,0,0,0,0,0
6393,Sally wants to start teaching paper plane making classes.,1,1,0,0,0,0,0,1
6394,She said Mark can come for free.,1,1,0,0,0,0,0,1
6395,My wife bought a new iPhone.,1,1,0,0,0,0,0,1
6396,ITunes lets you download your purchases onto the new phone.,1,1,0,0,0,0,0,1
6397,She downloaded her music.,1,0,0,0,0,0,0,1
6398,"One album had 13 songs, but only 7 were downloaded.",0,0,1,1,1,1,1,0
6399,She sent an email to tech support.,0,0,1,0,1,1,1,1
6400,When I was young I went to a slumber party at my friend Tim's house.,1,1,0,0,0,0,0,1
6401,There was a giant thunderstorm that night.,0,0,1,1,1,0,1,1
6402,Tim had a fear of lightning.,0,0,1,1,0,0,0,0
6403,Every time the sky flashed he hid under his bed.,0,0,1,1,1,0,0,1
6404,I never stayed at Tim's again.,0,0,1,1,1,1,1,0
6405,Larry was camping one day.,1,0,0,0,0,0,0,0
6406,He ran into several plants with bright berries.,1,0,0,1,1,0,0,0
6407,Larry decided to pick as many as he could carry.,1,0,0,1,0,0,0,1
6408,When he got back someone told him they were poisonous.,0,0,0,0,0,0,0,0
6409,Larry had to throw them out.,0,0,1,1,1,1,1,0
6410,It was Jane's turn to do the dishes.,0,0,0,0,0,0,0,0
6411,Jane didn't want to do them.,0,0,0,0,1,1,1,0
6412,She bribed her little brother with some candy.,1,0,0,0,0,0,0,0
6413,He broke several dishes while washing them.,0,0,1,1,1,0,0,1
6414,Their parents blamed Jane and she was very ashamed.,0,0,1,1,1,1,0,0
6415,Jamies job requires her to travel a lot.,1,1,0,1,0,0,0,1
6416,She has no family of her own so she doesn't mind.,1,1,0,0,0,0,0,0
6417,Her friends feel sorry for her.,0,0,0,0,0,0,0,0
6418,They think at her age she should have a family.,0,0,0,0,1,0,0,0
6419,She promised herself to take her time with it and just be happy.,1,1,1,0,1,0,0,0
6420,Carlin was enjoying the day after Thanksgiving with her family.,1,1,0,0,0,0,0,0
6421,Black Friday was nearly over but she decided to go out.,0,0,0,0,0,0,0,0
6422,She went to check out a toy store.,1,0,0,0,0,0,0,1
6423,"Inside, most of the stuff was gone or strewn about.",0,0,0,0,1,0,0,0
6424,"Luckily, Carlin managed to find a toy on her daughter's wish list.",1,0,0,1,0,0,0,0
6425,John is sleepy.,0,1,0,0,0,0,0,0
6426,He starts a pot of coffee.,1,1,0,0,0,0,0,1
6427,John puts cream and sugar in his cup and thermos.,1,1,0,0,0,0,0,1
6428,He then adds coffee to both.,1,1,0,0,0,0,0,1
6429,"After finishing the cup, he takes the thermos to work with him.",1,1,0,0,0,0,0,1
6430,Annie realized one day that her house was in disarray.,0,0,1,0,1,1,1,1
6431,She could barely see her own floor under all the junk she kept around.,0,0,0,1,1,1,0,0
6432,"Deciding to take action, Annie posted flyers for a yard sale.",1,0,0,0,0,0,0,1
6433,"That day, the entire neighborhood showed up and bought everything.",1,0,0,0,0,0,0,0
6434,Annie ended up with a clean house and made her rent that day.,1,1,0,1,0,0,0,1
6435,Marko Ster operated a successful YouTube channel on the internet.,1,1,0,0,0,0,0,0
6436,"He usually made low-effort, low quality gaming videos.",0,0,0,0,0,0,0,0
6437,One day the money ran out on this kind of thing.,0,0,1,1,1,1,1,0
6438,So Ster had to think really hard on how to stay alive.,0,0,1,1,1,0,0,1
6439,And so he became the worst Twitch streamer there ever was.,0,0,1,1,1,1,0,0
6440,Justin was in a hurry to get home.,0,0,1,0,0,0,0,1
6441,He was going 90 MPH on the highway.,0,0,0,0,0,0,0,1
6442,He saw red lights flashing behind him.,0,0,1,1,1,0,1,1
6443,The cop gave him a ticket for 200 dollars.,0,0,0,0,0,0,1,0
6444,Justin drove the speed limit for the rest of the way home.,0,0,1,0,1,0,1,0
6445,Laurie was unemployed and Jessie decided to help her out.,1,1,0,0,0,0,0,1
6446,He gave her $1000 so she can catch up on her bills.,1,1,0,0,0,0,0,1
6447,"The next day, Laurie came to Jessie's house again.",1,1,0,0,0,0,0,1
6448,She wanted an extra $300 on a car payment.,1,1,0,1,0,1,1,1
6449,"Since the payment was late, he declined giving her anything.",0,0,0,1,1,1,1,0
6450,Brain is the varsity basketball coach for the boy's team.,1,1,0,0,0,0,0,0
6451,He loves his job but the team isn't very good.,1,0,0,0,0,0,0,1
6452,He gave them some drills to work on from his old college days.,1,1,0,0,0,0,0,1
6453,He worked with them for half of the season on these drills.,1,1,0,0,0,0,0,1
6454,By the second half of the season the team looked much better.,1,0,0,1,0,0,0,1
6455,Jerome wanted to buy a new television.,1,0,0,0,0,0,0,1
6456,He spent his summer cutting lawns to earn money.,0,0,0,0,0,0,0,1
6457,After he had enough money he brought it to the store.,1,1,0,1,0,0,0,1
6458,The television he wanted was on sale for half the price!,1,0,0,1,0,0,0,0
6459,Jerome enjoyed watching his favorite movies on his new television.,1,0,0,1,0,0,0,1
6460,My aunt was on the way home from work Tuesday.,0,0,0,0,0,0,0,0
6461,She had to take the bus because her car is broken.,0,0,1,0,1,1,1,1
6462,It was fairly full and she had nowhere to sit.,0,0,1,0,1,0,0,0
6463,A stranger offered her his seat.,1,1,0,1,0,0,0,1
6464,She took it and thanked him kindly.,1,1,0,1,0,0,0,0
6465,The girl went to the sporting goods store.,0,1,0,0,0,0,0,1
6466,She bought a shiny new golf club.,1,0,0,0,0,0,0,1
6467,She couldn't wait to test it out!,1,0,0,0,0,0,0,1
6468,She hit the golf course that night.,1,1,0,1,0,0,0,1
6469,She golfed better than she ever had!,1,1,0,1,0,0,0,1
6470,Tristan decided to throw a Christmas party for her family.,1,1,0,1,0,0,0,1
6471,He invited everyone on his list.,1,1,0,0,0,0,0,1
6472,Tristan asked everyone to bring a covered dish.,1,1,0,0,0,0,0,1
6473,He prepared the main course from scratch.,1,1,0,0,0,0,0,1
6474,Tristan's Christmas party was a hit.,1,1,0,1,0,0,0,0
6475,The Smith's went to their lake house for a trip.,0,0,0,0,0,0,0,0
6476,They planned to stay there three days.,0,0,0,0,0,0,0,0
6477,By the second day everyone was having too much fun.,0,0,0,0,0,0,0,0
6478,The Smith's decided to stay an extra day.,0,0,0,0,0,0,0,0
6479,Their kids were excitedly happy.,1,1,0,1,0,0,0,1
6480,I went to the doctor.,1,1,0,0,0,0,0,1
6481,The doctor ordered a brain scan for migraines.,0,1,1,0,0,0,0,1
6482,No contrast was used.,0,0,0,0,0,0,0,0
6483,Luckily no tumors were found.,1,0,0,1,0,0,0,1
6484,A stress free vacation ordered by the doctor.,1,1,0,1,0,0,0,1
6485,Tricia was standing in line.,0,0,0,0,0,0,0,1
6486,It was at the drugstore.,0,0,0,0,1,1,1,1
6487,She needed to pay.,0,0,0,0,0,0,0,1
6488,But a woman cut right in front of her.,0,0,0,0,0,0,1,0
6489,Tricia was annoyed.,0,0,0,1,1,1,1,0
6490,Milly worked as a live in maid for a wealthy family.,0,0,0,0,0,0,0,0
6491,"She made a good living, and was grateful for her position.",1,1,0,0,0,0,0,0
6492,But she was kept so busy she didn't have much time for her family.,0,0,0,0,1,0,0,0
6493,"After a year of seeing them very little, Milly found a new job.",1,1,0,0,0,0,0,1
6494,"Though she missed her salary, Milly knew what was truly important.",1,0,0,0,0,0,0,0
6495,School was starting up in a week.,0,0,0,0,0,0,0,0
6496,All of my current clothes were filled with holes.,0,0,1,1,1,0,1,1
6497,Me and my mom went to walmart.,1,1,0,0,0,0,0,1
6498,We bought hundreds of dollars of clothes.,1,0,0,0,0,0,0,0
6499,I went to school wearing a lot of nice new clothes.,1,0,0,0,0,0,0,0
6500,Fred would often leave his house without a note.,0,0,0,0,0,0,0,0
6501,His children often felt upset about it.,0,0,1,1,1,1,1,1
6502,They asked him why he did that.,0,0,1,1,1,0,0,0
6503,He was not sure.,0,0,1,1,1,1,1,1
6504,Fred then decided to always leave a note.,1,1,1,0,0,0,0,1
6505,Aly regularly babysat a two year old.,1,0,0,0,0,0,0,0
6506,She was new to the job before him.,1,1,0,0,0,0,0,1
6507,One day he threw a tantrum.,0,0,1,1,1,0,1,1
6508,Aly was now scared to babysit the two year old.,0,0,1,0,0,0,0,0
6509,She asked her friend to do it for her.,0,0,1,0,0,0,0,0
6510,Someone had left a pair of binoculars on the park's bench.,0,0,1,1,1,0,1,1
6511,May happened upon the binoculars and sat on the bench to investigate.,0,0,0,1,1,0,0,1
6512,She looked through the binoculars and searched around for birds.,0,0,0,0,0,0,0,1
6513,"When she was finished, she returned the binoculars to the bench.",1,1,0,1,0,0,0,1
6514,May went home satisfied that she had spotted some wildlife.,1,1,0,1,0,0,0,1
6515,"One day at the store, a little girl begged her mother for candy.",1,1,0,1,1,0,0,1
6516,"However, the little girl had a dentist appointment later that day.",0,0,1,0,0,0,0,1
6517,The mother promised the little girl chocolate if she had no cavities.,1,1,0,0,0,0,0,1
6518,"That day, the dentist found no cavities in the girl's teeth.",1,1,0,0,0,0,0,0
6519,"Happily, the girl and her mother returned to the store for the candy.",1,1,0,0,0,0,0,1
6520,My friend Bob is a creature of habit.,1,0,0,0,0,0,0,0
6521,Every morning he drives to a local bakery.,1,1,0,0,0,0,0,1
6522,He orders a coffee and a Danish for breakfast.,1,1,0,0,0,0,0,0
